med_id,generic_name,resolution,current_source_count,local_support_count,existing_medcalc_verified,dailymed_v3_confirmed,openfda_v4_confirmed,local_renal_biblio_2025,local_ajuste_renal_csv,v2_reason,v4_reason,next_action
MED-0027,ÁCIDO FENOFIBRICO,UNRESOLVED,0,0,False,False,False,False,False,AMBIGUOUS_DAILYMED_MATCH,NO_OPENFDA_LABEL,CURRENT_SOURCE_REQUIRED
MED-0028,ÁCIDO FOLICO,UNRESOLVED,0,0,False,False,False,False,False,HIGH_MATCH_NO_EXPLICIT_RENAL_DOSING_TEXT,NO_OPENFDA_LABEL,CURRENT_SOURCE_REQUIRED
MED-0030,ACIDO MEFENAMICO,CURRENT_DAILYMED_IDENTITY_CONFIRMED,1,0,False,True,False,False,False,STRICT_NOT_RECOMMENDED,,STRUCTURALLY_RESOLVED
MED-0031,ACIDO OROTICO ANHIDRO,UNRESOLVED,0,0,False,False,False,False,False,HIGH_MATCH_NO_EXPLICIT_RENAL_DOSING_TEXT,NO_OPENFDA_LABEL,CURRENT_SOURCE_REQUIRED
MED-0032,ACIDO PIPEMIDICO,UNRESOLVED,0,0,False,False,False,False,False,RXNORM_MATCH_NO_DAILYMED_SPL,NO_OPENFDA_LABEL,CURRENT_SOURCE_REQUIRED
MED-0034,ACIDO TOLFENAMICO,UNRESOLVED,0,0,False,False,False,False,False,RXNORM_MATCH_NO_DAILYMED_SPL,NO_OPENFDA_LABEL,CURRENT_SOURCE_REQUIRED
MED-0035,ACIDO TRANEXAMICO,CURRENT_DAILYMED_IDENTITY_CONFIRMED,1,0,False,True,False,False,False,STRICT_RENAL_DOSING_TEXT,,STRUCTURALLY_RESOLVED
MED-0036,ACIDO URSODESOXICOLICO,UNRESOLVED,0,0,False,False,False,False,False,AMBIGUOUS_DAILYMED_MATCH,NO_OPENFDA_LABEL,CURRENT_SOURCE_REQUIRED
MED-0038,ÁCIDOS OMEGA 3 ETIL ESTER 84%(EQUIVALENTE A 465 MG DE ÁCIDO EIC...,UNRESOLVED,0,0,False,False,False,False,False,AMBIGUOUS_DAILYMED_MATCH,NO_OPENFDA_IDENTITY_CONFIRMED_LABEL,CURRENT_SOURCE_REQUIRED
MED-0039,AFATINIB,CURRENT_DAILYMED_IDENTITY_CONFIRMED,1,0,False,True,False,False,False,STRICT_RENAL_DOSING,,STRUCTURALLY_RESOLVED
MED-0040,AGOMELATINA,UNRESOLVED,0,0,False,False,False,False,False,NO_RXNORM_MATCH,NO_OPENFDA_LABEL,CURRENT_SOURCE_REQUIRED
MED-0041,ALBENDAZOL,UNRESOLVED,0,0,False,False,False,False,False,PK_CAUTION_OR_DIALYSIS_ONLY_NO_DOSING_ACTION,NO_OPENFDA_IDENTITY_CONFIRMED_LABEL,CURRENT_SOURCE_REQUIRED
MED-0044,ALIZAPRIDA,UNRESOLVED,0,0,False,False,False,False,False,RXNORM_MATCH_NO_DAILYMED_SPL,NO_OPENFDA_LABEL,CURRENT_SOURCE_REQUIRED
MED-0046,ALPRAZOLAM,UNRESOLVED,0,0,False,False,False,False,False,HIGH_MATCH_NO_EXPLICIT_RENAL_DOSING_TEXT,NO_RENAL_TEXT,CURRENT_SOURCE_REQUIRED
MED-0049,AMIODARONA,UNRESOLVED,0,0,False,False,False,False,False,NO_DIRECT_RENAL_SECTION_TITLE,NO_OPENFDA_IDENTITY_CONFIRMED_LABEL,CURRENT_SOURCE_REQUIRED
MED-0050,AMISULPRIDA,UNRESOLVED,0,0,False,False,False,False,False,NO_DIRECT_RENAL_SECTION_TITLE,NO_OPENFDA_IDENTITY_CONFIRMED_LABEL,CURRENT_SOURCE_REQUIRED
MED-0051,AMITRIPTILINA,UNRESOLVED,0,0,False,False,False,False,False,FALLBACK_SNIPPET_NOT_RENAL_DOSING_SECTION,NO_OPENFDA_IDENTITY_CONFIRMED_LABEL,CURRENT_SOURCE_REQUIRED
MED-0055,ANAGRALIDA,UNRESOLVED,0,0,False,False,False,False,False,AMBIGUOUS_DAILYMED_MATCH,NO_OPENFDA_LABEL,CURRENT_SOURCE_REQUIRED
MED-0060,ARTEMETER,UNRESOLVED,0,0,False,False,False,False,False,SINGLE_INGREDIENT_MATCHED_COMBINATION_LABEL,NO_OPENFDA_IDENTITY_CONFIRMED_LABEL,CURRENT_SOURCE_REQUIRED
MED-0061,ASCORBATO DE SODIO,UNRESOLVED,0,0,False,False,False,False,False,AMBIGUOUS_DAILYMED_MATCH,NO_OPENFDA_LABEL,CURRENT_SOURCE_REQUIRED
MED-0065,AVANAFIL,CURRENT_DAILYMED_IDENTITY_CONFIRMED,1,0,False,True,False,False,False,STRICT_NO_ADJUSTMENT,,STRUCTURALLY_RESOLVED
MED-0066,AXITINIB,CURRENT_DAILYMED_IDENTITY_CONFIRMED,1,0,False,True,False,False,False,STRICT_RENAL_DOSING,,STRUCTURALLY_RESOLVED
MED-0067,AZATIOPRINA,UNRESOLVED,0,0,False,False,False,False,False,NO_DIRECT_RENAL_SECTION_TITLE,NO_OPENFDA_IDENTITY_CONFIRMED_LABEL,CURRENT_SOURCE_REQUIRED
MED-0071,BELATACEPT,UNRESOLVED,0,0,False,False,False,False,False,NO_DIRECT_RENAL_SECTION_TITLE,RENAL_TEXT_WITHOUT_EXPLICIT_DOSING_ACTION,CURRENT_SOURCE_REQUIRED
MED-0072,BENCIDAMINA,UNRESOLVED,0,0,False,False,False,False,False,RXNORM_MATCH_NO_DAILYMED_SPL,NO_OPENFDA_LABEL,CURRENT_SOURCE_REQUIRED
MED-0073,BENOXINATO,UNRESOLVED,0,0,False,False,False,False,False,AMBIGUOUS_DAILYMED_MATCH,NO_OPENFDA_LABEL,CURRENT_SOURCE_REQUIRED
MED-0074,BENZNIDAZOL,UNRESOLVED,0,0,False,False,False,False,False,PK_CAUTION_OR_DIALYSIS_ONLY_NO_DOSING_ACTION,NO_OPENFDA_IDENTITY_CONFIRMED_LABEL,CURRENT_SOURCE_REQUIRED
MED-0075,BENZOCAINA,UNRESOLVED,0,0,False,False,False,False,False,HIGH_MATCH_NO_EXPLICIT_RENAL_DOSING_TEXT,NO_OPENFDA_IDENTITY_CONFIRMED_LABEL,CURRENT_SOURCE_REQUIRED
MED-0076,BETAHISTINA CLORHIDRATO,UNRESOLVED,0,0,False,False,False,False,False,RXNORM_MATCH_NO_DAILYMED_SPL,NO_OPENFDA_LABEL,CURRENT_SOURCE_REQUIRED
MED-0078,BICARBONATO DE SODIO,UNRESOLVED,0,0,False,False,False,False,False,HIGH_MATCH_NO_EXPLICIT_RENAL_DOSING_TEXT,NO_OPENFDA_LABEL,CURRENT_SOURCE_REQUIRED
MED-0079,BICTEGRAVIR,UNRESOLVED,0,0,False,False,False,False,False,SINGLE_INGREDIENT_MATCHED_COMBINATION_LABEL,NO_OPENFDA_IDENTITY_CONFIRMED_LABEL,CURRENT_SOURCE_REQUIRED
MED-0080,BILASTINA,UNRESOLVED,0,0,False,False,False,False,False,AMBIGUOUS_DAILYMED_MATCH,NO_OPENFDA_LABEL,CURRENT_SOURCE_REQUIRED
MED-0081,BIPERIDENO CLORHIDRATO,UNRESOLVED,0,0,False,False,False,False,False,RXNORM_MATCH_NO_DAILYMED_SPL,NO_OPENFDA_LABEL,CURRENT_SOURCE_REQUIRED
MED-0082,BISACODILO,UNRESOLVED,0,0,False,False,False,False,False,HIGH_MATCH_NO_EXPLICIT_RENAL_DOSING_TEXT,NO_OPENFDA_IDENTITY_CONFIRMED_LABEL,CURRENT_SOURCE_REQUIRED
MED-0083,BISOPROLOL FUMARATO,CURRENT_OPENFDA_IDENTITY_CONFIRMED,1,0,False,False,True,False,False,SINGLE_INGREDIENT_MATCHED_COMBINATION_LABEL,OPENFDA_RENAL_DOSING,STRUCTURALLY_RESOLVED
MED-0085,BOSUTINIB,CURRENT_DAILYMED_IDENTITY_CONFIRMED,1,0,False,True,False,False,False,STRICT_RENAL_DOSING,,STRUCTURALLY_RESOLVED
MED-0088,BRIVARACETAM,CURRENT_DAILYMED_IDENTITY_CONFIRMED,1,0,False,True,False,False,False,STRICT_NOT_RECOMMENDED,,STRUCTURALLY_RESOLVED
MED-0089,BROMAZEPAM,UNRESOLVED,0,0,False,False,False,False,False,RXNORM_MATCH_NO_DAILYMED_SPL,NO_OPENFDA_LABEL,CURRENT_SOURCE_REQUIRED
MED-0090,BROMHEXINA,UNRESOLVED,0,0,False,False,False,False,False,HIGH_MATCH_NO_EXPLICIT_RENAL_DOSING_TEXT,NO_OPENFDA_LABEL,CURRENT_SOURCE_REQUIRED
MED-0091,BROMOPRIDA,UNRESOLVED,0,0,False,False,False,False,False,RXNORM_MATCH_NO_DAILYMED_SPL,NO_OPENFDA_LABEL,CURRENT_SOURCE_REQUIRED
MED-0092,BUCLIZINA,UNRESOLVED,0,0,False,False,False,False,False,RXNORM_MATCH_NO_DAILYMED_SPL,NO_OPENFDA_LABEL,CURRENT_SOURCE_REQUIRED
MED-0093,BUDESONIDA,UNRESOLVED,0,0,False,False,False,False,False,NO_DIRECT_RENAL_SECTION_TITLE,NO_OPENFDA_IDENTITY_CONFIRMED_LABEL,CURRENT_SOURCE_REQUIRED
MED-0097,CABOZANTINIB,CURRENT_DAILYMED_IDENTITY_CONFIRMED,1,0,False,True,False,False,False,STRICT_RENAL_DOSING,,STRUCTURALLY_RESOLVED
MED-0099,CALCITRIOL,CURRENT_OPENFDA_IDENTITY_CONFIRMED,1,0,False,False,True,False,False,NO_DIRECT_RENAL_SECTION_TITLE,OPENFDA_DIALYSIS_DOSING,STRUCTURALLY_RESOLVED
MED-0100,CANDESARTAN,CURRENT_DAILYMED_IDENTITY_CONFIRMED,1,0,False,True,False,False,False,STRICT_NOT_RECOMMENDED,,STRUCTURALLY_RESOLVED
MED-0101,CAPECITABINA,CURRENT_DAILYMED_IDENTITY_CONFIRMED,1,0,False,True,False,False,False,STRICT_RENAL_DOSING,,STRUCTURALLY_RESOLVED
MED-0102,CAPTOPRIL,CURRENT_DAILYMED_IDENTITY_CONFIRMED,1,0,False,True,False,False,False,STRICT_DIALYSIS_DOSING,,STRUCTURALLY_RESOLVED
MED-0103,CARBAMAZEPINA,UNRESOLVED,0,0,False,False,False,False,False,NO_DIRECT_RENAL_SECTION_TITLE,NO_OPENFDA_IDENTITY_CONFIRMED_LABEL,CURRENT_SOURCE_REQUIRED
MED-0104,CARBIDOPA,UNRESOLVED,0,0,False,False,False,False,False,HIGH_MATCH_NO_EXPLICIT_RENAL_DOSING_TEXT,NO_RENAL_TEXT,CURRENT_SOURCE_REQUIRED
MED-0105,CARBON ACTIVADO,UNRESOLVED,0,0,False,False,False,False,False,AMBIGUOUS_DAILYMED_MATCH,NO_OPENFDA_IDENTITY_CONFIRMED_LABEL,CURRENT_SOURCE_REQUIRED
MED-0106,CARBONATO DE CALCIO,UNRESOLVED,0,0,False,False,False,False,False,HIGH_MATCH_NO_EXPLICIT_RENAL_DOSING_TEXT,NO_OPENFDA_LABEL,CURRENT_SOURCE_REQUIRED
MED-0111,CEFDITOREN,UNRESOLVED,0,0,False,False,False,False,False,NO_DIRECT_RENAL_SECTION_TITLE,NO_OPENFDA_LABEL,CURRENT_SOURCE_REQUIRED
MED-0113,CEFRADINA,UNRESOLVED,0,0,False,False,False,False,False,RXNORM_MATCH_NO_DAILYMED_SPL,NO_OPENFDA_LABEL,CURRENT_SOURCE_REQUIRED
MED-0114,CEFTIBUTENO,CURRENT_DAILYMED_IDENTITY_CONFIRMED,1,0,False,True,False,False,False,STRICT_RENAL_DOSING,,STRUCTURALLY_RESOLVED
MED-0116,CELECOXIB,CURRENT_OPENFDA_IDENTITY_CONFIRMED,1,0,False,False,True,False,False,PK_CAUTION_OR_DIALYSIS_ONLY_NO_DOSING_ACTION,OPENFDA_NOT_RECOMMENDED,STRUCTURALLY_RESOLVED
MED-0117,CETILPIRIDINIO,UNRESOLVED,0,0,False,False,False,False,False,NO_RXNORM_MATCH,NO_OPENFDA_LABEL,CURRENT_SOURCE_REQUIRED
MED-0118,CETIRIZINA,UNRESOLVED,0,0,False,False,False,False,False,HIGH_MATCH_NO_EXPLICIT_RENAL_DOSING_TEXT,NO_OPENFDA_IDENTITY_CONFIRMED_LABEL,CURRENT_SOURCE_REQUIRED
MED-0119,CIANOCOBALAMINA,UNRESOLVED,0,0,False,False,False,False,False,AMBIGUOUS_DAILYMED_MATCH,NO_OPENFDA_IDENTITY_CONFIRMED_LABEL,CURRENT_SOURCE_REQUIRED
MED-0120,CICLOBENZAPRINA,UNRESOLVED,0,0,False,False,False,False,False,NO_DIRECT_RENAL_SECTION_TITLE,NO_OPENFDA_IDENTITY_CONFIRMED_LABEL,CURRENT_SOURCE_REQUIRED
MED-0121,CICLOFOSFAMIDA,UNRESOLVED,0,0,False,False,False,False,False,AMBIGUOUS_DAILYMED_MATCH,NO_OPENFDA_IDENTITY_CONFIRMED_LABEL,CURRENT_SOURCE_REQUIRED
MED-0122,CICLONAMINA (ETAMSILATO),UNRESOLVED,0,0,False,False,False,False,False,AMBIGUOUS_DAILYMED_MATCH,NO_OPENFDA_LABEL,CURRENT_SOURCE_REQUIRED
MED-0124,CILOSTAZOL,CURRENT_DAILYMED_IDENTITY_CONFIRMED,1,0,False,True,False,False,False,STRICT_NO_ADJUSTMENT,,STRUCTURALLY_RESOLVED
MED-0126,CINARIZINA,UNRESOLVED,0,0,False,False,False,False,False,RXNORM_MATCH_NO_DAILYMED_SPL,NO_OPENFDA_LABEL,CURRENT_SOURCE_REQUIRED
MED-0127,CINITAPRIDA,UNRESOLVED,0,0,False,False,False,False,False,RXNORM_MATCH_NO_DAILYMED_SPL,NO_OPENFDA_LABEL,CURRENT_SOURCE_REQUIRED
MED-0128,CIPROFIBRATO,UNRESOLVED,0,0,False,False,False,False,False,RXNORM_MATCH_NO_DAILYMED_SPL,NO_OPENFDA_LABEL,CURRENT_SOURCE_REQUIRED
MED-0132,CITICOLINA SODICA,UNRESOLVED,0,0,False,False,False,False,False,HIGH_MATCH_NO_EXPLICIT_RENAL_DOSING_TEXT,NO_OPENFDA_LABEL,CURRENT_SOURCE_REQUIRED
MED-0133,CITRATO DE ALVERINA,UNRESOLVED,0,0,False,False,False,False,False,AMBIGUOUS_DAILYMED_MATCH,NO_OPENFDA_LABEL,CURRENT_SOURCE_REQUIRED
MED-0134,CITRATO DE POTASIO,UNRESOLVED,0,0,False,False,False,False,False,AMBIGUOUS_DAILYMED_MATCH,NO_OPENFDA_LABEL,CURRENT_SOURCE_REQUIRED
MED-0137,CLEMASTINA,UNRESOLVED,0,0,False,False,False,False,False,HIGH_MATCH_NO_EXPLICIT_RENAL_DOSING_TEXT,NO_OPENFDA_IDENTITY_CONFIRMED_LABEL,CURRENT_SOURCE_REQUIRED
MED-0139,CLOBAZAM,CURRENT_DAILYMED_IDENTITY_CONFIRMED,1,0,False,True,False,False,False,STRICT_NO_ADJUSTMENT,,STRUCTURALLY_RESOLVED
MED-0140,CLOMIFENO,UNRESOLVED,0,0,False,False,False,False,False,AMBIGUOUS_DAILYMED_MATCH,NO_OPENFDA_IDENTITY_CONFIRMED_LABEL,CURRENT_SOURCE_REQUIRED
MED-0141,CLOMIPRAMINA,UNRESOLVED,0,0,False,False,False,False,False,HIGH_MATCH_NO_EXPLICIT_RENAL_DOSING_TEXT,NO_OPENFDA_IDENTITY_CONFIRMED_LABEL,CURRENT_SOURCE_REQUIRED
MED-0142,CLONAZEPAM,UNRESOLVED,0,0,False,False,False,False,False,NO_DIRECT_RENAL_SECTION_TITLE,RENAL_TEXT_WITHOUT_EXPLICIT_DOSING_ACTION,CURRENT_SOURCE_REQUIRED
MED-0144,CLONIXINATO DE LISINA,UNRESOLVED,0,0,False,False,False,False,False,AMBIGUOUS_DAILYMED_MATCH,NO_OPENFDA_LABEL,CURRENT_SOURCE_REQUIRED
MED-0145,CLOPIDOGREL,CURRENT_DAILYMED_IDENTITY_CONFIRMED,1,0,False,True,False,False,False,STRICT_RENAL_DOSING,,STRUCTURALLY_RESOLVED
MED-0146,CLORAMBUCILO,UNRESOLVED,0,0,False,False,False,False,False,NO_DIRECT_RENAL_SECTION_TITLE,NO_OPENFDA_IDENTITY_CONFIRMED_LABEL,CURRENT_SOURCE_REQUIRED
MED-0148,CLORFENAMINA,UNRESOLVED,0,0,False,False,False,False,False,AMBIGUOUS_DAILYMED_MATCH,NO_OPENFDA_IDENTITY_CONFIRMED_LABEL,CURRENT_SOURCE_REQUIRED
MED-0149,CLORHEXIDINA,UNRESOLVED,0,0,False,False,False,False,False,HIGH_MATCH_NO_EXPLICIT_RENAL_DOSING_TEXT,NO_OPENFDA_IDENTITY_CONFIRMED_LABEL,CURRENT_SOURCE_REQUIRED
MED-0150,CLORHIDRATO DE ALFUZOSINA,CURRENT_DAILYMED_IDENTITY_CONFIRMED,1,0,False,True,False,False,False,STRICT_RENAL_DOSING,,STRUCTURALLY_RESOLVED
MED-0152,CLOROQUINA,UNRESOLVED,0,0,False,False,False,False,False,NO_DIRECT_RENAL_SECTION_TITLE,NO_OPENFDA_IDENTITY_CONFIRMED_LABEL,CURRENT_SOURCE_REQUIRED
MED-0153,CLORTALIDONA,UNRESOLVED,0,0,False,False,False,False,False,AMBIGUOUS_DAILYMED_MATCH,NO_OPENFDA_IDENTITY_CONFIRMED_LABEL,CURRENT_SOURCE_REQUIRED
MED-0154,CLORURO DE TROSPIO,UNRESOLVED,0,0,False,False,False,False,False,AMBIGUOUS_DAILYMED_MATCH,NO_OPENFDA_LABEL,CURRENT_SOURCE_REQUIRED
MED-0155,CLOTIAZEPAM,UNRESOLVED,0,0,False,False,False,False,False,RXNORM_MATCH_NO_DAILYMED_SPL,NO_OPENFDA_LABEL,CURRENT_SOURCE_REQUIRED
MED-0156,CLOTRIMAZOL,UNRESOLVED,0,0,False,False,False,False,False,HIGH_MATCH_NO_EXPLICIT_RENAL_DOSING_TEXT,NO_OPENFDA_IDENTITY_CONFIRMED_LABEL,CURRENT_SOURCE_REQUIRED
MED-0157,CLOZAPINA,UNRESOLVED,0,0,False,False,False,False,False,NO_DIRECT_RENAL_SECTION_TITLE,NO_OPENFDA_IDENTITY_CONFIRMED_LABEL,CURRENT_SOURCE_REQUIRED
MED-0159,CODEINA,UNRESOLVED,0,0,False,False,False,False,False,SINGLE_INGREDIENT_MATCHED_COMBINATION_LABEL,NO_OPENFDA_IDENTITY_CONFIRMED_LABEL,CURRENT_SOURCE_REQUIRED
MED-0161,COLECALCIFEROL,UNRESOLVED,0,0,False,False,False,False,False,HIGH_MATCH_NO_EXPLICIT_RENAL_DOSING_TEXT,NO_RENAL_TEXT,CURRENT_SOURCE_REQUIRED
MED-0162,CONDROITINA SULFATO,UNRESOLVED,0,0,False,False,False,False,False,AMBIGUOUS_DAILYMED_MATCH,NO_OPENFDA_LABEL,CURRENT_SOURCE_REQUIRED
MED-0163,CRIZOTINIB,CURRENT_DAILYMED_IDENTITY_CONFIRMED,1,0,False,True,False,False,False,STRICT_NO_ADJUSTMENT,,STRUCTURALLY_RESOLVED
MED-0165,DACOMITINIB,CURRENT_DAILYMED_IDENTITY_CONFIRMED,1,0,False,True,False,False,False,STRICT_RENAL_DOSING,,STRUCTURALLY_RESOLVED
MED-0166,DANAZOL,UNRESOLVED,0,0,False,False,False,False,False,HIGH_MATCH_NO_EXPLICIT_RENAL_DOSING_TEXT,NO_RENAL_TEXT,CURRENT_SOURCE_REQUIRED
MED-0169,DAPOXETINA,UNRESOLVED,0,0,False,False,False,False,False,NO_RXNORM_MATCH,NO_OPENFDA_LABEL,CURRENT_SOURCE_REQUIRED
MED-0170,DAPSONA,UNRESOLVED,0,0,False,False,False,False,False,HIGH_MATCH_NO_EXPLICIT_RENAL_DOSING_TEXT,NO_OPENFDA_IDENTITY_CONFIRMED_LABEL,CURRENT_SOURCE_REQUIRED
MED-0171,DARIFENACINA,CURRENT_DAILYMED_IDENTITY_CONFIRMED,1,0,False,True,False,False,False,STRICT_NO_ADJUSTMENT,,STRUCTURALLY_RESOLVED
MED-0172,DAROLUTAMIDA,CURRENT_DAILYMED_IDENTITY_CONFIRMED,1,0,False,True,False,False,False,STRICT_RENAL_DOSING,,STRUCTURALLY_RESOLVED
MED-0173,DARUNAVIR,CURRENT_OPENFDA_IDENTITY_CONFIRMED,1,0,False,False,True,False,False,STRICT_NO_ADJUSTMENT,OPENFDA_NOT_RECOMMENDED,STRUCTURALLY_RESOLVED
MED-0174,DASATINIB,CURRENT_OPENFDA_IDENTITY_CONFIRMED,1,0,False,False,True,False,False,NO_DIRECT_RENAL_SECTION_TITLE,OPENFDA_RENAL_DOSING,STRUCTURALLY_RESOLVED
MED-0175,DECUALINIO,UNRESOLVED,0,0,False,False,False,False,False,NO_RXNORM_MATCH,NO_OPENFDA_LABEL,CURRENT_SOURCE_REQUIRED
MED-0177,DEFLAZACORT,CURRENT_DAILYMED_IDENTITY_CONFIRMED,1,0,False,True,False,False,False,STRICT_NO_ADJUSTMENT,,STRUCTURALLY_RESOLVED
MED-0179,DESLORATADINA,CURRENT_DAILYMED_IDENTITY_CONFIRMED,1,0,False,True,False,False,False,STRICT_NO_ADJUSTMENT,,STRUCTURALLY_RESOLVED
MED-0180,DESOGESTREL,UNRESOLVED,0,0,False,False,False,False,False,HIGH_MATCH_NO_EXPLICIT_RENAL_DOSING_TEXT,NO_OPENFDA_IDENTITY_CONFIRMED_LABEL,CURRENT_SOURCE_REQUIRED
MED-0181,DESVENLAFAXINA,CURRENT_DAILYMED_IDENTITY_CONFIRMED,1,0,False,True,False,False,False,STRICT_RENAL_DOSING,,STRUCTURALLY_RESOLVED
MED-0182,DEXAMETASONA,UNRESOLVED,0,0,False,False,False,False,False,HIGH_MATCH_NO_EXPLICIT_RENAL_DOSING_TEXT,NO_OPENFDA_IDENTITY_CONFIRMED_LABEL,CURRENT_SOURCE_REQUIRED
MED-0183,DEXIBUPROFENO,UNRESOLVED,0,0,False,False,False,False,False,NO_RXNORM_MATCH,NO_OPENFDA_LABEL,CURRENT_SOURCE_REQUIRED
MED-0184,DEXKETOPROFENO,UNRESOLVED,0,0,False,False,False,False,False,RXNORM_MATCH_NO_DAILYMED_SPL,NO_OPENFDA_LABEL,CURRENT_SOURCE_REQUIRED
MED-0185,DEXLANSOPRAZOL,UNRESOLVED,0,0,False,False,False,False,False,NO_DIRECT_RENAL_SECTION_TITLE,RENAL_TEXT_WITHOUT_EXPLICIT_DOSING_ACTION,CURRENT_SOURCE_REQUIRED
MED-0186,DEXTROMETORFANO,UNRESOLVED,0,0,False,False,False,False,False,AMBIGUOUS_DAILYMED_MATCH,NO_OPENFDA_IDENTITY_CONFIRMED_LABEL,CURRENT_SOURCE_REQUIRED
MED-0187,DIACEREINA,UNRESOLVED,0,0,False,False,False,False,False,RXNORM_MATCH_NO_DAILYMED_SPL,NO_OPENFDA_LABEL,CURRENT_SOURCE_REQUIRED
MED-0188,DIAZEPAM,UNRESOLVED,0,0,False,False,False,False,False,NO_DIRECT_RENAL_SECTION_TITLE,RENAL_TEXT_WITHOUT_EXPLICIT_DOSING_ACTION,CURRENT_SOURCE_REQUIRED
